   0.0000000000000000                1   5.3999999999999986       -5.3999999999999986     
   0.0000000000000000                2   4.2161925945838448       -4.2161925945838448     
   0.0000000000000000                3   3.6809862424182525       -3.6809862424182525     
   0.0000000000000000                4   3.3897880763048933       -3.3897880763048933     
   0.0000000000000000                5   3.2124141642518165       -3.2124141642518165     
   0.0000000000000000                6   3.0959259389830325       -3.0959259389830325     
   0.0000000000000000                7   3.0151683374627050       -3.0151683374627050     
   0.0000000000000000                8   2.9568336388434573       -2.9568336388434573     
   0.0000000000000000                9   2.9133076638659103       -2.9133076638659103     
   0.0000000000000000               10   2.8799647101686809       -2.8799647101686809     
   0.0000000000000000               11   2.8538578274700486       -2.8538578274700486     
   0.0000000000000000               12   2.8330353974690015       -2.8330353974690015     
   0.0000000000000000               13   2.8161625469257383       -2.8161625469257383     
   0.0000000000000000               14   2.8023008944440506       -2.8023008944440506     
   0.0000000000000000               15   2.7907750520949546       -2.7907750520949546     
